game_number,name,space,color,turns,winner,player_number
641,PLAYER 4,9654,blue,383,0,4
642,PLAYER 1,10021,green,376,1,1
642,PLAYER 2,9420,red,375,0,2
642,PLAYER 3,9774,yellow,375,0,3
642,PLAYER 4,9793,blue,375,0,4
643,PLAYER 1,9704,green,374,0,1
643,PLAYER 2,9823,red,374,0,2
643,PLAYER 3,10004,yellow,374,1,3
643,PLAYER 4,9465,blue,373,0,4
644,PLAYER 1,9838,green,388,0,1
644,PLAYER 2,10000,red,388,1,2
644,PLAYER 3,9926,yellow,387,0,3
644,PLAYER 4,9917,blue,387,0,4
645,PLAYER 1,10029,green,381,1,1
645,PLAYER 2,9597,red,380,0,2
645,PLAYER 3,9994,yellow,380,0,3
645,PLAYER 4,9725,blue,380,0,4
646,PLAYER 1,9950,green,380,0,1
646,PLAYER 2,9887,red,380,0,2
646,PLAYER 3,10001,yellow,380,1,3
646,PLAYER 4,9948,blue,379,0,4
647,PLAYER 1,9665,green,378,0,1
647,PLAYER 2,10008,red,378,1,2
647,PLAYER 3,9853,yellow,377,0,3
647,PLAYER 4,9668,blue,377,0,4
648,PLAYER 1,9951,green,387,0,1
648,PLAYER 2,9698,red,387,0,2
648,PLAYER 3,10022,yellow,387,1,3
648,PLAYER 4,9969,blue,386,0,4
649,PLAYER 1,9724,green,383,0,1
649,PLAYER 2,10002,red,383,1,2
649,PLAYER 3,9617,yellow,382,0,3
649,PLAYER 4,9831,blue,382,0,4
650,PLAYER 1,9752,green,381,0,1
650,PLAYER 2,9767,red,381,0,2
650,PLAYER 3,10014,yellow,381,1,3
650,PLAYER 4,9761,blue,380,0,4
651,PLAYER 1,10001,green,378,1,1
651,PLAYER 2,9664,red,377,0,2
651,PLAYER 3,9567,yellow,377,0,3
651,PLAYER 4,9394,blue,377,0,4
652,PLAYER 1,9904,green,386,0,1
652,PLAYER 2,9734,red,386,0,2
652,PLAYER 3,10012,yellow,386,1,3
652,PLAYER 4,9683,blue,385,0,4
653,PLAYER 1,9736,green,377,0,1
653,PLAYER 2,9580,red,377,0,2
653,PLAYER 3,10006,yellow,377,1,3
653,PLAYER 4,9862,blue,376,0,4
654,PLAYER 1,10005,green,382,1,1
654,PLAYER 2,9974,red,381,0,2
654,PLAYER 3,9831,yellow,381,0,3
654,PLAYER 4,9664,blue,381,0,4
655,PLAYER 1,9823,green,389,0,1
655,PLAYER 2,10005,red,389,1,2
655,PLAYER 3,9921,yellow,388,0,3
655,PLAYER 4,9967,blue,388,0,4
656,PLAYER 1,9645,green,380,0,1
656,PLAYER 2,9804,red,380,0,2
656,PLAYER 3,9584,yellow,380,0,3
656,PLAYER 4,10003,blue,380,1,4
657,PLAYER 1,9615,green,376,0,1
657,PLAYER 2,9654,red,376,0,2
657,PLAYER 3,9705,yellow,376,0,3
657,PLAYER 4,10014,blue,376,1,4
658,PLAYER 1,9888,green,385,0,1
658,PLAYER 2,10000,red,385,1,2
658,PLAYER 3,9924,yellow,384,0,3
658,PLAYER 4,9982,blue,384,0,4
659,PLAYER 1,9984,green,382,0,1
659,PLAYER 2,9926,red,382,0,2
659,PLAYER 3,9714,yellow,382,0,3
659,PLAYER 4,10005,blue,382,1,4
660,PLAYER 1,10016,green,394,1,1
660,PLAYER 2,9977,red,393,0,2
660,PLAYER 3,9938,yellow,393,0,3
660,PLAYER 4,9980,blue,393,0,4
661,PLAYER 1,10022,green,382,1,1
661,PLAYER 2,9674,red,381,0,2
661,PLAYER 3,9892,yellow,381,0,3
661,PLAYER 4,9799,blue,381,0,4
662,PLAYER 1,9602,green,374,0,1
662,PLAYER 2,9739,red,374,0,2
662,PLAYER 3,10007,yellow,374,1,3
662,PLAYER 4,9792,blue,373,0,4
663,PLAYER 1,9850,green,377,0,1
663,PLAYER 2,9586,red,377,0,2
663,PLAYER 3,9727,yellow,377,0,3
663,PLAYER 4,10003,blue,377,1,4
664,PLAYER 1,10001,green,379,1,1
664,PLAYER 2,9728,red,378,0,2
664,PLAYER 3,9670,yellow,378,0,3
664,PLAYER 4,9605,blue,378,0,4
665,PLAYER 1,9585,green,375,0,1
665,PLAYER 2,9888,red,375,0,2
665,PLAYER 3,10000,yellow,375,1,3
665,PLAYER 4,9960,blue,374,0,4
666,PLAYER 1,9796,green,383,0,1
666,PLAYER 2,10002,red,383,1,2
666,PLAYER 3,9779,yellow,382,0,3
666,PLAYER 4,9701,blue,382,0,4
667,PLAYER 1,9861,green,381,0,1
667,PLAYER 2,9768,red,381,0,2
667,PLAYER 3,10000,yellow,381,1,3
667,PLAYER 4,9849,blue,380,0,4
668,PLAYER 1,10008,green,384,1,1
668,PLAYER 2,9914,red,383,0,2
668,PLAYER 3,9732,yellow,383,0,3
668,PLAYER 4,9862,blue,383,0,4
669,PLAYER 1,10003,green,387,1,1
669,PLAYER 2,9857,red,386,0,2
669,PLAYER 3,9580,yellow,386,0,3
669,PLAYER 4,9621,blue,386,0,4
670,PLAYER 1,9774,green,384,0,1
670,PLAYER 2,9816,red,384,0,2
670,PLAYER 3,10023,yellow,384,1,3
670,PLAYER 4,9810,blue,383,0,4
671,PLAYER 1,9459,green,378,0,1
671,PLAYER 2,9484,red,378,0,2
671,PLAYER 3,10020,yellow,378,1,3
671,PLAYER 4,9802,blue,377,0,4
672,PLAYER 1,9934,green,387,0,1
672,PLAYER 2,9833,red,387,0,2
672,PLAYER 3,9926,yellow,387,0,3
672,PLAYER 4,10026,blue,387,1,4
673,PLAYER 1,10005,green,386,1,1
673,PLAYER 2,9723,red,385,0,2
673,PLAYER 3,9864,yellow,385,0,3
673,PLAYER 4,9987,blue,385,0,4
674,PLAYER 1,9853,green,381,0,1
674,PLAYER 2,10005,red,381,1,2
674,PLAYER 3,9794,yellow,380,0,3
674,PLAYER 4,9561,blue,380,0,4
675,PLAYER 1,10006,green,379,1,1
675,PLAYER 2,9607,red,378,0,2
675,PLAYER 3,9843,yellow,378,0,3
675,PLAYER 4,9385,blue,378,0,4
676,PLAYER 1,9915,green,388,0,1
676,PLAYER 2,10024,red,388,1,2
676,PLAYER 3,9946,yellow,387,0,3
676,PLAYER 4,9969,blue,387,0,4
677,PLAYER 1,9708,green,385,0,1
677,PLAYER 2,10000,red,385,1,2
677,PLAYER 3,9840,yellow,384,0,3
677,PLAYER 4,9990,blue,384,0,4
678,PLAYER 1,9685,green,384,0,1
678,PLAYER 2,10002,red,384,1,2
678,PLAYER 3,9877,yellow,383,0,3
678,PLAYER 4,9706,blue,383,0,4
679,PLAYER 1,10009,green,386,1,1
679,PLAYER 2,9915,red,385,0,2
679,PLAYER 3,9895,yellow,385,0,3
679,PLAYER 4,9895,blue,385,0,4
680,PLAYER 1,9732,green,386,0,1
680,PLAYER 2,10027,red,386,1,2
680,PLAYER 3,9934,yellow,385,0,3
680,PLAYER 4,9797,blue,385,0,4
681,PLAYER 1,9877,green,381,0,1
681,PLAYER 2,9965,red,381,0,2
681,PLAYER 3,9852,yellow,381,0,3
681,PLAYER 4,10001,blue,381,1,4
682,PLAYER 1,9745,green,387,0,1
682,PLAYER 2,10003,red,387,1,2
682,PLAYER 3,9789,yellow,386,0,3
682,PLAYER 4,9922,blue,386,0,4
683,PLAYER 1,9694,green,381,0,1
683,PLAYER 2,9426,red,381,0,2
683,PLAYER 3,10009,yellow,381,1,3
683,PLAYER 4,9632,blue,380,0,4
684,PLAYER 1,9814,green,381,0,1
684,PLAYER 2,9560,red,381,0,2
684,PLAYER 3,10028,yellow,381,1,3
684,PLAYER 4,9884,blue,380,0,4
685,PLAYER 1,9967,green,384,0,1
685,PLAYER 2,9843,red,384,0,2
685,PLAYER 3,9995,yellow,384,0,3
685,PLAYER 4,10026,blue,384,1,4
686,PLAYER 1,10020,green,382,1,1
686,PLAYER 2,9884,red,381,0,2
686,PLAYER 3,9806,yellow,381,0,3
686,PLAYER 4,9896,blue,381,0,4
687,PLAYER 1,10002,green,381,1,1
687,PLAYER 2,9791,red,380,0,2
687,PLAYER 3,9882,yellow,380,0,3
687,PLAYER 4,9820,blue,380,0,4
688,PLAYER 1,10008,green,381,1,1
688,PLAYER 2,9802,red,380,0,2
688,PLAYER 3,9869,yellow,380,0,3
688,PLAYER 4,9872,blue,380,0,4
689,PLAYER 1,9985,green,388,0,1
689,PLAYER 2,9905,red,388,0,2
689,PLAYER 3,10009,yellow,388,1,3
689,PLAYER 4,9919,blue,387,0,4
690,PLAYER 1,9998,green,384,0,1
690,PLAYER 2,10016,red,384,1,2
690,PLAYER 3,9907,yellow,383,0,3
690,PLAYER 4,9813,blue,383,0,4
691,PLAYER 1,10007,green,380,1,1
691,PLAYER 2,9806,red,379,0,2
691,PLAYER 3,9803,yellow,379,0,3
691,PLAYER 4,9509,blue,379,0,4
692,PLAYER 1,9955,green,386,0,1
692,PLAYER 2,9877,red,386,0,2
692,PLAYER 3,9942,yellow,386,0,3
692,PLAYER 4,10002,blue,386,1,4
693,PLAYER 1,10024,green,387,1,1
693,PLAYER 2,9968,red,386,0,2
693,PLAYER 3,9615,yellow,386,0,3
693,PLAYER 4,9886,blue,386,0,4
694,PLAYER 1,9657,green,374,0,1
694,PLAYER 2,10023,red,374,1,2
694,PLAYER 3,9757,yellow,373,0,3
694,PLAYER 4,9847,blue,373,0,4
695,PLAYER 1,9798,green,380,0,1
695,PLAYER 2,9656,red,380,0,2
695,PLAYER 3,10000,yellow,380,1,3
695,PLAYER 4,9856,blue,379,0,4
696,PLAYER 1,9920,green,383,0,1
696,PLAYER 2,9876,red,383,0,2
696,PLAYER 3,10009,yellow,383,1,3
696,PLAYER 4,9902,blue,382,0,4
697,PLAYER 1,9837,green,385,0,1
697,PLAYER 2,9421,red,385,0,2
697,PLAYER 3,10018,yellow,385,1,3
697,PLAYER 4,9963,blue,384,0,4
698,PLAYER 1,9910,green,387,0,1
698,PLAYER 2,9886,red,387,0,2
698,PLAYER 3,9823,yellow,387,0,3
698,PLAYER 4,10003,blue,387,1,4
699,PLAYER 1,10003,green,370,1,1
699,PLAYER 2,9520,red,369,0,2
699,PLAYER 3,9704,yellow,369,0,3
699,PLAYER 4,9580,blue,369,0,4
700,PLAYER 1,9824,green,383,0,1
700,PLAYER 2,9923,red,383,0,2
700,PLAYER 3,9731,yellow,383,0,3
700,PLAYER 4,10025,blue,383,1,4
701,PLAYER 1,9736,green,382,0,1
701,PLAYER 2,10001,red,382,1,2
701,PLAYER 3,9831,yellow,381,0,3
701,PLAYER 4,9837,blue,381,0,4
702,PLAYER 1,9595,green,375,0,1
702,PLAYER 2,9439,red,375,0,2
702,PLAYER 3,10008,yellow,375,1,3
702,PLAYER 4,9568,blue,374,0,4
703,PLAYER 1,9935,green,384,0,1
703,PLAYER 2,10009,red,384,1,2
703,PLAYER 3,9955,yellow,383,0,3
703,PLAYER 4,9937,blue,383,0,4
704,PLAYER 1,9904,green,384,0,1
704,PLAYER 2,10009,red,384,1,2
704,PLAYER 3,9961,yellow,383,0,3
704,PLAYER 4,9885,blue,383,0,4
705,PLAYER 1,10007,green,382,1,1
705,PLAYER 2,9974,red,381,0,2
705,PLAYER 3,9893,yellow,381,0,3
705,PLAYER 4,9858,blue,381,0,4
706,PLAYER 1,9936,green,386,0,1
706,PLAYER 2,9818,red,386,0,2
706,PLAYER 3,9882,yellow,386,0,3
706,PLAYER 4,10008,blue,386,1,4
707,PLAYER 1,10000,green,384,1,1
707,PLAYER 2,9990,red,383,0,2
707,PLAYER 3,9699,yellow,383,0,3
707,PLAYER 4,9658,blue,383,0,4
708,PLAYER 1,10016,green,380,1,1
708,PLAYER 2,9826,red,379,0,2
708,PLAYER 3,9563,yellow,379,0,3
708,PLAYER 4,9768,blue,379,0,4
709,PLAYER 1,10007,green,388,1,1
709,PLAYER 2,9882,red,387,0,2
709,PLAYER 3,9835,yellow,387,0,3
709,PLAYER 4,9777,blue,387,0,4
710,PLAYER 1,10002,green,383,1,1
710,PLAYER 2,9878,red,382,0,2
710,PLAYER 3,9898,yellow,382,0,3
710,PLAYER 4,9799,blue,382,0,4
711,PLAYER 1,10000,green,385,1,1
711,PLAYER 2,9789,red,384,0,2
711,PLAYER 3,9877,yellow,384,0,3
711,PLAYER 4,9860,blue,384,0,4
712,PLAYER 1,10009,green,383,1,1
712,PLAYER 2,9680,red,382,0,2
712,PLAYER 3,9792,yellow,382,0,3
712,PLAYER 4,9572,blue,382,0,4
713,PLAYER 1,9729,green,380,0,1
713,PLAYER 2,10010,red,380,1,2
713,PLAYER 3,9751,yellow,379,0,3
713,PLAYER 4,9525,blue,379,0,4
714,PLAYER 1,9665,green,378,0,1
714,PLAYER 2,9451,red,378,0,2
714,PLAYER 3,10024,yellow,378,1,3
714,PLAYER 4,9984,blue,377,0,4
715,PLAYER 1,9920,green,383,0,1
715,PLAYER 2,9797,red,383,0,2
715,PLAYER 3,10013,yellow,383,1,3
715,PLAYER 4,9847,blue,382,0,4
716,PLAYER 1,9779,green,383,0,1
716,PLAYER 2,9675,red,383,0,2
716,PLAYER 3,10002,yellow,383,1,3
716,PLAYER 4,9932,blue,382,0,4
717,PLAYER 1,9645,green,378,0,1
717,PLAYER 2,9934,red,378,0,2
717,PLAYER 3,9641,yellow,378,0,3
717,PLAYER 4,10012,blue,378,1,4
718,PLAYER 1,9736,green,372,0,1
718,PLAYER 2,10004,red,372,1,2
718,PLAYER 3,9518,yellow,371,0,3
718,PLAYER 4,9928,blue,371,0,4
719,PLAYER 1,9628,green,382,0,1
719,PLAYER 2,10021,red,382,1,2
719,PLAYER 3,9819,yellow,381,0,3
719,PLAYER 4,9930,blue,381,0,4
720,PLAYER 1,9892,green,388,0,1
720,PLAYER 2,9997,red,388,0,2
720,PLAYER 3,9995,yellow,388,0,3
720,PLAYER 4,10028,blue,388,1,4
721,PLAYER 1,9727,green,386,0,1
721,PLAYER 2,10003,red,386,1,2
721,PLAYER 3,9922,yellow,385,0,3
721,PLAYER 4,9785,blue,385,0,4
722,PLAYER 1,10009,green,386,1,1
722,PLAYER 2,9956,red,385,0,2
722,PLAYER 3,9941,yellow,385,0,3
722,PLAYER 4,9770,blue,385,0,4
723,PLAYER 1,10006,green,383,1,1
723,PLAYER 2,9865,red,382,0,2
723,PLAYER 3,9747,yellow,382,0,3
723,PLAYER 4,9988,blue,382,0,4
724,PLAYER 1,10002,green,378,1,1
724,PLAYER 2,9665,red,377,0,2
724,PLAYER 3,9826,yellow,377,0,3
724,PLAYER 4,9508,blue,377,0,4
725,PLAYER 1,10000,green,384,1,1
725,PLAYER 2,9749,red,383,0,2
725,PLAYER 3,9717,yellow,383,0,3
725,PLAYER 4,9854,blue,383,0,4
726,PLAYER 1,9717,green,380,0,1
726,PLAYER 2,9951,red,380,0,2
726,PLAYER 3,9972,yellow,380,0,3
726,PLAYER 4,10002,blue,380,1,4
727,PLAYER 1,9595,green,376,0,1
727,PLAYER 2,9347,red,376,0,2
727,PLAYER 3,10004,yellow,376,1,3
727,PLAYER 4,9506,blue,375,0,4
728,PLAYER 1,9984,green,385,0,1
728,PLAYER 2,9682,red,385,0,2
728,PLAYER 3,10015,yellow,385,1,3
728,PLAYER 4,9728,blue,384,0,4
729,PLAYER 1,9963,green,381,0,1
729,PLAYER 2,10013,red,381,1,2
729,PLAYER 3,9830,yellow,380,0,3
729,PLAYER 4,9687,blue,380,0,4
730,PLAYER 1,10002,green,388,1,1
730,PLAYER 2,9835,red,387,0,2
730,PLAYER 3,9924,yellow,387,0,3
730,PLAYER 4,9950,blue,387,0,4
731,PLAYER 1,9806,green,376,0,1
731,PLAYER 2,9402,red,376,0,2
731,PLAYER 3,9593,yellow,376,0,3
731,PLAYER 4,10005,blue,376,1,4
732,PLAYER 1,9883,green,386,0,1
732,PLAYER 2,9869,red,386,0,2
732,PLAYER 3,10001,yellow,386,1,3
732,PLAYER 4,9858,blue,385,0,4
733,PLAYER 1,10001,green,386,1,1
733,PLAYER 2,9974,red,385,0,2
733,PLAYER 3,9694,yellow,385,0,3
733,PLAYER 4,9901,blue,385,0,4
734,PLAYER 1,10008,green,377,1,1
734,PLAYER 2,9778,red,376,0,2
734,PLAYER 3,9726,yellow,376,0,3
734,PLAYER 4,9791,blue,376,0,4
735,PLAYER 1,10001,green,378,1,1
735,PLAYER 2,9587,red,377,0,2
735,PLAYER 3,9729,yellow,377,0,3
735,PLAYER 4,9841,blue,377,0,4
736,PLAYER 1,9516,green,378,0,1
736,PLAYER 2,9636,red,378,0,2
736,PLAYER 3,9491,yellow,378,0,3
736,PLAYER 4,10005,blue,378,1,4
737,PLAYER 1,9676,green,380,0,1
737,PLAYER 2,9785,red,380,0,2
737,PLAYER 3,10003,yellow,380,1,3
737,PLAYER 4,9733,blue,379,0,4
738,PLAYER 1,9571,green,379,0,1
738,PLAYER 2,9727,red,379,0,2
738,PLAYER 3,10019,yellow,379,1,3
738,PLAYER 4,9589,blue,378,0,4
739,PLAYER 1,9814,green,383,0,1
739,PLAYER 2,9712,red,383,0,2
739,PLAYER 3,9859,yellow,383,0,3
739,PLAYER 4,10006,blue,383,1,4
740,PLAYER 1,9836,green,385,0,1
740,PLAYER 2,10015,red,385,1,2
740,PLAYER 3,9786,yellow,384,0,3
740,PLAYER 4,9914,blue,384,0,4
741,PLAYER 1,10005,green,385,1,1
741,PLAYER 2,9989,red,384,0,2
741,PLAYER 3,9950,yellow,384,0,3
741,PLAYER 4,9706,blue,384,0,4
742,PLAYER 1,9624,green,379,0,1
742,PLAYER 2,9817,red,379,0,2
742,PLAYER 3,9677,yellow,379,0,3
742,PLAYER 4,10006,blue,379,1,4
743,PLAYER 1,9785,green,378,0,1
743,PLAYER 2,10013,red,378,1,2
743,PLAYER 3,9757,yellow,377,0,3
743,PLAYER 4,9967,blue,377,0,4
744,PLAYER 1,9789,green,385,0,1
744,PLAYER 2,9930,red,385,0,2
744,PLAYER 3,9756,yellow,385,0,3
744,PLAYER 4,10003,blue,385,1,4
745,PLAYER 1,9349,green,373,0,1
745,PLAYER 2,10005,red,373,1,2
745,PLAYER 3,9744,yellow,372,0,3
745,PLAYER 4,9554,blue,372,0,4
746,PLAYER 1,9598,green,378,0,1
746,PLAYER 2,10008,red,378,1,2
746,PLAYER 3,9604,yellow,377,0,3
746,PLAYER 4,9565,blue,377,0,4
747,PLAYER 1,10010,green,373,1,1
747,PLAYER 2,9709,red,372,0,2
747,PLAYER 3,9537,yellow,372,0,3
747,PLAYER 4,9521,blue,372,0,4
748,PLAYER 1,10013,green,382,1,1
748,PLAYER 2,9553,red,381,0,2
748,PLAYER 3,9734,yellow,381,0,3
748,PLAYER 4,9775,blue,381,0,4
749,PLAYER 1,9555,green,383,0,1
749,PLAYER 2,10004,red,383,1,2
749,PLAYER 3,9923,yellow,382,0,3
749,PLAYER 4,9748,blue,382,0,4
750,PLAYER 1,10009,green,380,1,1
750,PLAYER 2,9793,red,379,0,2
750,PLAYER 3,9509,yellow,379,0,3
750,PLAYER 4,9930,blue,379,0,4
751,PLAYER 1,10000,green,380,1,1
751,PLAYER 2,9716,red,379,0,2
751,PLAYER 3,9694,yellow,379,0,3
751,PLAYER 4,9548,blue,379,0,4
752,PLAYER 1,9676,green,384,0,1
752,PLAYER 2,9372,red,384,0,2
752,PLAYER 3,10008,yellow,384,1,3
752,PLAYER 4,9953,blue,383,0,4
753,PLAYER 1,9782,green,382,0,1
753,PLAYER 2,9878,red,382,0,2
753,PLAYER 3,9856,yellow,382,0,3
753,PLAYER 4,10015,blue,382,1,4
754,PLAYER 1,9837,green,378,0,1
754,PLAYER 2,9869,red,378,0,2
754,PLAYER 3,9419,yellow,378,0,3
754,PLAYER 4,10011,blue,378,1,4
755,PLAYER 1,9805,green,388,0,1
755,PLAYER 2,9961,red,388,0,2
755,PLAYER 3,10004,yellow,388,1,3
755,PLAYER 4,9813,blue,387,0,4
756,PLAYER 1,9910,green,383,0,1
756,PLAYER 2,9686,red,383,0,2
756,PLAYER 3,9950,yellow,383,0,3
756,PLAYER 4,10022,blue,383,1,4
757,PLAYER 1,9738,green,382,0,1
757,PLAYER 2,9726,red,382,0,2
757,PLAYER 3,10011,yellow,382,1,3
757,PLAYER 4,9639,blue,381,0,4
758,PLAYER 1,9898,green,383,0,1
758,PLAYER 2,10027,red,383,1,2
758,PLAYER 3,9961,yellow,382,0,3
758,PLAYER 4,9567,blue,382,0,4
759,PLAYER 1,9719,green,383,0,1
759,PLAYER 2,9755,red,383,0,2
759,PLAYER 3,10004,yellow,383,1,3
759,PLAYER 4,9804,blue,382,0,4
760,PLAYER 1,9685,green,386,0,1
760,PLAYER 2,9951,red,386,0,2
760,PLAYER 3,9897,yellow,386,0,3
760,PLAYER 4,10012,blue,386,1,4
761,PLAYER 1,9830,green,386,0,1
761,PLAYER 2,10005,red,386,1,2
761,PLAYER 3,9734,yellow,385,0,3
761,PLAYER 4,9953,blue,385,0,4
762,PLAYER 1,9773,green,380,0,1
762,PLAYER 2,9566,red,380,0,2
762,PLAYER 3,9780,yellow,380,0,3
762,PLAYER 4,10010,blue,380,1,4
763,PLAYER 1,9477,green,380,0,1
763,PLAYER 2,9746,red,380,0,2
763,PLAYER 3,10004,yellow,380,1,3
763,PLAYER 4,9533,blue,379,0,4
764,PLAYER 1,9936,green,380,0,1
764,PLAYER 2,9680,red,380,0,2
764,PLAYER 3,10015,yellow,380,1,3
764,PLAYER 4,9966,blue,379,0,4
765,PLAYER 1,9919,green,381,0,1
765,PLAYER 2,9681,red,381,0,2
765,PLAYER 3,9623,yellow,381,0,3
765,PLAYER 4,10006,blue,381,1,4
766,PLAYER 1,9840,green,385,0,1
766,PLAYER 2,9871,red,385,0,2
766,PLAYER 3,10017,yellow,385,1,3
766,PLAYER 4,9705,blue,384,0,4
767,PLAYER 1,9907,green,383,0,1
767,PLAYER 2,9747,red,383,0,2
767,PLAYER 3,9736,yellow,383,0,3
767,PLAYER 4,10001,blue,383,1,4
768,PLAYER 1,9900,green,387,0,1
768,PLAYER 2,9871,red,387,0,2
768,PLAYER 3,10005,yellow,387,1,3
768,PLAYER 4,9794,blue,386,0,4
769,PLAYER 1,10019,green,384,1,1
769,PLAYER 2,9753,red,383,0,2
769,PLAYER 3,9767,yellow,383,0,3
769,PLAYER 4,9649,blue,383,0,4
770,PLAYER 1,9574,green,378,0,1
770,PLAYER 2,10002,red,378,1,2
770,PLAYER 3,9723,yellow,377,0,3
770,PLAYER 4,9619,blue,377,0,4
771,PLAYER 1,9934,green,380,0,1
771,PLAYER 2,9883,red,380,0,2
771,PLAYER 3,10001,yellow,380,1,3
771,PLAYER 4,9971,blue,379,0,4
772,PLAYER 1,10014,green,386,1,1
772,PLAYER 2,9931,red,385,0,2
772,PLAYER 3,9758,yellow,385,0,3
772,PLAYER 4,9843,blue,385,0,4
773,PLAYER 1,9818,green,380,0,1
773,PLAYER 2,10001,red,380,1,2
773,PLAYER 3,9594,yellow,379,0,3
773,PLAYER 4,9969,blue,379,0,4
774,PLAYER 1,9932,green,386,0,1
774,PLAYER 2,9758,red,386,0,2
774,PLAYER 3,10016,yellow,386,1,3
774,PLAYER 4,9904,blue,385,0,4
775,PLAYER 1,9893,green,382,0,1
775,PLAYER 2,9789,red,382,0,2
775,PLAYER 3,10022,yellow,382,1,3
775,PLAYER 4,9846,blue,381,0,4
776,PLAYER 1,10004,green,378,1,1
776,PLAYER 2,9897,red,377,0,2
776,PLAYER 3,9624,yellow,377,0,3
776,PLAYER 4,9761,blue,377,0,4
777,PLAYER 1,10019,green,380,1,1
777,PLAYER 2,9797,red,379,0,2
777,PLAYER 3,9633,yellow,379,0,3
777,PLAYER 4,9721,blue,379,0,4
778,PLAYER 1,9530,green,378,0,1
778,PLAYER 2,10023,red,378,1,2
778,PLAYER 3,9818,yellow,377,0,3
778,PLAYER 4,9833,blue,377,0,4
779,PLAYER 1,9909,green,380,0,1
779,PLAYER 2,9927,red,380,0,2
779,PLAYER 3,9735,yellow,380,0,3
779,PLAYER 4,10004,blue,380,1,4
780,PLAYER 1,10005,green,383,1,1
780,PLAYER 2,9876,red,382,0,2
780,PLAYER 3,9469,yellow,382,0,3
780,PLAYER 4,9962,blue,382,0,4
781,PLAYER 1,9652,green,374,0,1
781,PLAYER 2,9857,red,374,0,2
781,PLAYER 3,10002,yellow,374,1,3
781,PLAYER 4,9411,blue,373,0,4
782,PLAYER 1,9872,green,383,0,1
782,PLAYER 2,10001,red,383,1,2
782,PLAYER 3,9744,yellow,382,0,3
782,PLAYER 4,9707,blue,382,0,4
783,PLAYER 1,10008,green,382,1,1
783,PLAYER 2,9684,red,381,0,2
783,PLAYER 3,9936,yellow,381,0,3
783,PLAYER 4,9855,blue,381,0,4
784,PLAYER 1,9896,green,381,0,1
784,PLAYER 2,9964,red,381,0,2
784,PLAYER 3,9927,yellow,381,0,3
784,PLAYER 4,10005,blue,381,1,4
785,PLAYER 1,10000,green,387,1,1
785,PLAYER 2,9993,red,386,0,2
785,PLAYER 3,9743,yellow,386,0,3
785,PLAYER 4,9906,blue,386,0,4
786,PLAYER 1,9840,green,380,0,1
786,PLAYER 2,9702,red,380,0,2
786,PLAYER 3,10004,yellow,380,1,3
786,PLAYER 4,9666,blue,379,0,4
787,PLAYER 1,9866,green,388,0,1
787,PLAYER 2,9747,red,388,0,2
787,PLAYER 3,10001,yellow,388,1,3
787,PLAYER 4,9803,blue,387,0,4
788,PLAYER 1,9997,green,386,0,1
788,PLAYER 2,9819,red,386,0,2
788,PLAYER 3,9992,yellow,386,0,3
788,PLAYER 4,10002,blue,386,1,4
789,PLAYER 1,9803,green,380,0,1
789,PLAYER 2,9948,red,380,0,2
789,PLAYER 3,9890,yellow,380,0,3
789,PLAYER 4,10012,blue,380,1,4
790,PLAYER 1,9812,green,384,0,1
790,PLAYER 2,9986,red,384,0,2
790,PLAYER 3,9528,yellow,384,0,3
790,PLAYER 4,10004,blue,384,1,4
791,PLAYER 1,10000,green,382,1,1
791,PLAYER 2,9803,red,381,0,2
791,PLAYER 3,9693,yellow,381,0,3
791,PLAYER 4,9711,blue,381,0,4
792,PLAYER 1,9943,green,387,0,1
792,PLAYER 2,9801,red,387,0,2
792,PLAYER 3,10005,yellow,387,1,3
792,PLAYER 4,9611,blue,386,0,4
793,PLAYER 1,9913,green,384,0,1
793,PLAYER 2,9991,red,384,0,2
793,PLAYER 3,9770,yellow,384,0,3
793,PLAYER 4,10001,blue,384,1,4
794,PLAYER 1,10015,green,385,1,1
794,PLAYER 2,9924,red,384,0,2
794,PLAYER 3,9860,yellow,384,0,3
794,PLAYER 4,9906,blue,384,0,4
795,PLAYER 1,9933,green,387,0,1
795,PLAYER 2,9773,red,387,0,2
795,PLAYER 3,9985,yellow,387,0,3
795,PLAYER 4,10002,blue,387,1,4
796,PLAYER 1,10008,green,385,1,1
796,PLAYER 2,9846,red,384,0,2
796,PLAYER 3,9879,yellow,384,0,3
796,PLAYER 4,9771,blue,384,0,4
797,PLAYER 1,9738,green,379,0,1
797,PLAYER 2,9852,red,379,0,2
797,PLAYER 3,9865,yellow,379,0,3
797,PLAYER 4,10009,blue,379,1,4
798,PLAYER 1,9852,green,380,0,1
798,PLAYER 2,9909,red,380,0,2
798,PLAYER 3,10008,yellow,380,1,3
798,PLAYER 4,9737,blue,379,0,4
799,PLAYER 1,9689,green,385,0,1
799,PLAYER 2,9767,red,385,0,2
799,PLAYER 3,9777,yellow,385,0,3
799,PLAYER 4,10001,blue,385,1,4
800,PLAYER 1,9971,green,385,0,1
800,PLAYER 2,9962,red,385,0,2
800,PLAYER 3,10003,yellow,385,1,3
800,PLAYER 4,9956,blue,384,0,4
801,PLAYER 1,9830,green,375,0,1
801,PLAYER 2,9813,red,375,0,2
801,PLAYER 3,9770,yellow,375,0,3
801,PLAYER 4,10004,blue,375,1,4
802,PLAYER 1,9577,green,383,0,1
