game_number,name,space,color,turns,winner,player_number
672,PLAYER 4,94,blue,3,0,4
673,PLAYER 1,108,green,4,1,1
673,PLAYER 2,62,red,3,0,2
673,PLAYER 3,72,yellow,3,0,3
673,PLAYER 4,89,blue,3,0,4
674,PLAYER 1,111,green,4,1,1
674,PLAYER 2,80,red,3,0,2
674,PLAYER 3,70,yellow,3,0,3
674,PLAYER 4,79,blue,3,0,4
675,PLAYER 1,99,green,4,0,1
675,PLAYER 2,129,red,4,1,2
675,PLAYER 3,77,yellow,3,0,3
675,PLAYER 4,67,blue,3,0,4
676,PLAYER 1,93,green,4,0,1
676,PLAYER 2,99,red,4,0,2
676,PLAYER 3,67,yellow,4,0,3
676,PLAYER 4,115,blue,4,1,4
677,PLAYER 1,102,green,4,1,1
677,PLAYER 2,82,red,3,0,2
677,PLAYER 3,82,yellow,3,0,3
677,PLAYER 4,87,blue,3,0,4
678,PLAYER 1,94,green,3,0,1
678,PLAYER 2,51,red,3,0,2
678,PLAYER 3,104,yellow,3,1,3
678,PLAYER 4,47,blue,2,0,4
679,PLAYER 1,105,green,4,1,1
679,PLAYER 2,68,red,3,0,2
679,PLAYER 3,73,yellow,3,0,3
679,PLAYER 4,84,blue,3,0,4
680,PLAYER 1,108,green,4,1,1
680,PLAYER 2,73,red,3,0,2
680,PLAYER 3,87,yellow,3,0,3
680,PLAYER 4,50,blue,3,0,4
681,PLAYER 1,77,green,3,0,1
681,PLAYER 2,52,red,3,0,2
681,PLAYER 3,76,yellow,3,0,3
681,PLAYER 4,106,blue,3,1,4
682,PLAYER 1,94,green,4,0,1
682,PLAYER 2,108,red,4,1,2
682,PLAYER 3,71,yellow,3,0,3
682,PLAYER 4,48,blue,3,0,4
683,PLAYER 1,76,green,4,0,1
683,PLAYER 2,109,red,4,1,2
683,PLAYER 3,74,yellow,3,0,3
683,PLAYER 4,60,blue,3,0,4
684,PLAYER 1,102,green,5,1,1
684,PLAYER 2,80,red,4,0,2
684,PLAYER 3,82,yellow,4,0,3
684,PLAYER 4,86,blue,4,0,4
685,PLAYER 1,91,green,4,0,1
685,PLAYER 2,101,red,4,1,2
685,PLAYER 3,74,yellow,3,0,3
685,PLAYER 4,69,blue,3,0,4
686,PLAYER 1,83,green,4,0,1
686,PLAYER 2,125,red,4,1,2
686,PLAYER 3,52,yellow,3,0,3
686,PLAYER 4,81,blue,3,0,4
687,PLAYER 1,101,green,4,1,1
687,PLAYER 2,45,red,3,0,2
687,PLAYER 3,71,yellow,3,0,3
687,PLAYER 4,74,blue,3,0,4
688,PLAYER 1,111,green,4,1,1
688,PLAYER 2,72,red,3,0,2
688,PLAYER 3,62,yellow,3,0,3
688,PLAYER 4,83,blue,3,0,4
689,PLAYER 1,105,green,4,1,1
689,PLAYER 2,92,red,3,0,2
689,PLAYER 3,87,yellow,3,0,3
689,PLAYER 4,93,blue,3,0,4
690,PLAYER 1,65,green,4,0,1
690,PLAYER 2,100,red,4,1,2
690,PLAYER 3,65,yellow,3,0,3
690,PLAYER 4,85,blue,3,0,4
691,PLAYER 1,106,green,3,1,1
691,PLAYER 2,55,red,2,0,2
691,PLAYER 3,46,yellow,2,0,3
691,PLAYER 4,54,blue,2,0,4
692,PLAYER 1,118,green,4,1,1
692,PLAYER 2,90,red,3,0,2
692,PLAYER 3,59,yellow,3,0,3
692,PLAYER 4,64,blue,3,0,4
693,PLAYER 1,109,green,4,1,1
693,PLAYER 2,49,red,3,0,2
693,PLAYER 3,74,yellow,3,0,3
693,PLAYER 4,82,blue,3,0,4
694,PLAYER 1,112,green,4,1,1
694,PLAYER 2,45,red,3,0,2
694,PLAYER 3,75,yellow,3,0,3
694,PLAYER 4,88,blue,3,0,4
695,PLAYER 1,105,green,4,1,1
695,PLAYER 2,49,red,3,0,2
695,PLAYER 3,90,yellow,3,0,3
695,PLAYER 4,67,blue,3,0,4
696,PLAYER 1,77,green,4,0,1
696,PLAYER 2,117,red,4,1,2
696,PLAYER 3,65,yellow,3,0,3
696,PLAYER 4,80,blue,3,0,4
697,PLAYER 1,115,green,4,1,1
697,PLAYER 2,64,red,3,0,2
697,PLAYER 3,84,yellow,3,0,3
697,PLAYER 4,53,blue,3,0,4
698,PLAYER 1,102,green,4,1,1
698,PLAYER 2,84,red,3,0,2
698,PLAYER 3,93,yellow,3,0,3
698,PLAYER 4,89,blue,3,0,4
699,PLAYER 1,105,green,5,1,1
699,PLAYER 2,61,red,4,0,2
699,PLAYER 3,98,yellow,4,0,3
699,PLAYER 4,90,blue,4,0,4
700,PLAYER 1,94,green,4,0,1
700,PLAYER 2,103,red,4,1,2
700,PLAYER 3,79,yellow,3,0,3
700,PLAYER 4,66,blue,3,0,4
701,PLAYER 1,118,green,4,1,1
701,PLAYER 2,81,red,3,0,2
701,PLAYER 3,50,yellow,3,0,3
701,PLAYER 4,72,blue,3,0,4
702,PLAYER 1,117,green,4,1,1
702,PLAYER 2,94,red,3,0,2
702,PLAYER 3,71,yellow,3,0,3
702,PLAYER 4,84,blue,3,0,4
703,PLAYER 1,105,green,4,1,1
703,PLAYER 2,90,red,3,0,2
703,PLAYER 3,61,yellow,3,0,3
703,PLAYER 4,80,blue,3,0,4
704,PLAYER 1,92,green,4,0,1
704,PLAYER 2,101,red,4,1,2
704,PLAYER 3,94,yellow,3,0,3
704,PLAYER 4,72,blue,3,0,4
705,PLAYER 1,122,green,4,1,1
705,PLAYER 2,85,red,3,0,2
705,PLAYER 3,94,yellow,3,0,3
705,PLAYER 4,84,blue,3,0,4
706,PLAYER 1,98,green,4,0,1
706,PLAYER 2,85,red,4,0,2
706,PLAYER 3,96,yellow,4,0,3
706,PLAYER 4,115,blue,4,1,4
707,PLAYER 1,115,green,4,1,1
707,PLAYER 2,95,red,3,0,2
707,PLAYER 3,83,yellow,3,0,3
707,PLAYER 4,88,blue,3,0,4
708,PLAYER 1,111,green,4,1,1
708,PLAYER 2,65,red,3,0,2
708,PLAYER 3,92,yellow,3,0,3
708,PLAYER 4,64,blue,3,0,4
709,PLAYER 1,118,green,4,1,1
709,PLAYER 2,84,red,3,0,2
709,PLAYER 3,77,yellow,3,0,3
709,PLAYER 4,72,blue,3,0,4
710,PLAYER 1,111,green,3,1,1
710,PLAYER 2,42,red,2,0,2
710,PLAYER 3,32,yellow,2,0,3
710,PLAYER 4,49,blue,2,0,4
711,PLAYER 1,103,green,4,1,1
711,PLAYER 2,80,red,3,0,2
711,PLAYER 3,90,yellow,3,0,3
711,PLAYER 4,74,blue,3,0,4
712,PLAYER 1,100,green,4,1,1
712,PLAYER 2,86,red,3,0,2
712,PLAYER 3,73,yellow,3,0,3
712,PLAYER 4,61,blue,3,0,4
713,PLAYER 1,111,green,4,1,1
713,PLAYER 2,97,red,3,0,2
713,PLAYER 3,80,yellow,3,0,3
713,PLAYER 4,72,blue,3,0,4
714,PLAYER 1,102,green,4,1,1
714,PLAYER 2,77,red,3,0,2
714,PLAYER 3,61,yellow,3,0,3
714,PLAYER 4,92,blue,3,0,4
715,PLAYER 1,101,green,4,1,1
715,PLAYER 2,82,red,3,0,2
715,PLAYER 3,75,yellow,3,0,3
715,PLAYER 4,71,blue,3,0,4
716,PLAYER 1,95,green,4,0,1
716,PLAYER 2,101,red,4,1,2
716,PLAYER 3,50,yellow,3,0,3
716,PLAYER 4,80,blue,3,0,4
717,PLAYER 1,71,green,3,0,1
717,PLAYER 2,59,red,3,0,2
717,PLAYER 3,101,yellow,3,1,3
717,PLAYER 4,80,blue,2,0,4
718,PLAYER 1,102,green,4,1,1
718,PLAYER 2,83,red,3,0,2
718,PLAYER 3,74,yellow,3,0,3
718,PLAYER 4,80,blue,3,0,4
719,PLAYER 1,103,green,5,1,1
719,PLAYER 2,87,red,4,0,2
719,PLAYER 3,79,yellow,4,0,3
719,PLAYER 4,93,blue,4,0,4
720,PLAYER 1,100,green,4,1,1
720,PLAYER 2,57,red,3,0,2
720,PLAYER 3,93,yellow,3,0,3
720,PLAYER 4,80,blue,3,0,4
721,PLAYER 1,114,green,4,1,1
721,PLAYER 2,78,red,3,0,2
721,PLAYER 3,61,yellow,3,0,3
721,PLAYER 4,84,blue,3,0,4
722,PLAYER 1,124,green,4,1,1
722,PLAYER 2,82,red,3,0,2
722,PLAYER 3,74,yellow,3,0,3
722,PLAYER 4,59,blue,3,0,4
723,PLAYER 1,101,green,4,1,1
723,PLAYER 2,63,red,3,0,2
723,PLAYER 3,93,yellow,3,0,3
723,PLAYER 4,75,blue,3,0,4
724,PLAYER 1,94,green,4,0,1
724,PLAYER 2,119,red,4,1,2
724,PLAYER 3,59,yellow,3,0,3
724,PLAYER 4,64,blue,3,0,4
725,PLAYER 1,103,green,4,1,1
725,PLAYER 2,54,red,3,0,2
725,PLAYER 3,85,yellow,3,0,3
725,PLAYER 4,49,blue,3,0,4
726,PLAYER 1,103,green,4,1,1
726,PLAYER 2,84,red,3,0,2
726,PLAYER 3,90,yellow,3,0,3
726,PLAYER 4,79,blue,3,0,4
727,PLAYER 1,115,green,4,1,1
727,PLAYER 2,74,red,3,0,2
727,PLAYER 3,96,yellow,3,0,3
727,PLAYER 4,60,blue,3,0,4
728,PLAYER 1,96,green,4,0,1
728,PLAYER 2,106,red,4,1,2
728,PLAYER 3,66,yellow,3,0,3
728,PLAYER 4,49,blue,3,0,4
729,PLAYER 1,107,green,4,1,1
729,PLAYER 2,93,red,3,0,2
729,PLAYER 3,65,yellow,3,0,3
729,PLAYER 4,58,blue,3,0,4
730,PLAYER 1,97,green,3,0,1
730,PLAYER 2,72,red,3,0,2
730,PLAYER 3,60,yellow,3,0,3
730,PLAYER 4,101,blue,3,1,4
731,PLAYER 1,67,green,3,0,1
731,PLAYER 2,76,red,3,0,2
731,PLAYER 3,59,yellow,3,0,3
731,PLAYER 4,100,blue,3,1,4
732,PLAYER 1,109,green,3,1,1
732,PLAYER 2,50,red,2,0,2
732,PLAYER 3,43,yellow,2,0,3
732,PLAYER 4,44,blue,2,0,4
733,PLAYER 1,78,green,4,0,1
733,PLAYER 2,94,red,4,0,2
733,PLAYER 3,101,yellow,4,1,3
733,PLAYER 4,78,blue,3,0,4
734,PLAYER 1,98,green,4,0,1
734,PLAYER 2,109,red,4,1,2
734,PLAYER 3,57,yellow,3,0,3
734,PLAYER 4,75,blue,3,0,4
735,PLAYER 1,72,green,4,0,1
735,PLAYER 2,108,red,4,1,2
735,PLAYER 3,69,yellow,3,0,3
735,PLAYER 4,52,blue,3,0,4
736,PLAYER 1,111,green,4,1,1
736,PLAYER 2,93,red,3,0,2
736,PLAYER 3,82,yellow,3,0,3
736,PLAYER 4,93,blue,3,0,4
737,PLAYER 1,110,green,4,1,1
737,PLAYER 2,77,red,3,0,2
737,PLAYER 3,55,yellow,3,0,3
737,PLAYER 4,80,blue,3,0,4
738,PLAYER 1,119,green,4,1,1
738,PLAYER 2,71,red,3,0,2
738,PLAYER 3,66,yellow,3,0,3
738,PLAYER 4,84,blue,3,0,4
739,PLAYER 1,100,green,4,1,1
739,PLAYER 2,76,red,3,0,2
739,PLAYER 3,77,yellow,3,0,3
739,PLAYER 4,59,blue,3,0,4
740,PLAYER 1,100,green,4,1,1
740,PLAYER 2,77,red,3,0,2
740,PLAYER 3,92,yellow,3,0,3
740,PLAYER 4,81,blue,3,0,4
741,PLAYER 1,114,green,4,1,1
741,PLAYER 2,77,red,3,0,2
741,PLAYER 3,75,yellow,3,0,3
741,PLAYER 4,85,blue,3,0,4
742,PLAYER 1,91,green,4,0,1
742,PLAYER 2,105,red,4,1,2
742,PLAYER 3,95,yellow,3,0,3
742,PLAYER 4,98,blue,3,0,4
743,PLAYER 1,95,green,4,0,1
743,PLAYER 2,108,red,4,1,2
743,PLAYER 3,59,yellow,3,0,3
743,PLAYER 4,88,blue,3,0,4
744,PLAYER 1,122,green,4,1,1
744,PLAYER 2,87,red,3,0,2
744,PLAYER 3,60,yellow,3,0,3
744,PLAYER 4,61,blue,3,0,4
745,PLAYER 1,81,green,4,0,1
745,PLAYER 2,81,red,4,0,2
745,PLAYER 3,101,yellow,4,1,3
745,PLAYER 4,79,blue,3,0,4
746,PLAYER 1,103,green,4,1,1
746,PLAYER 2,62,red,3,0,2
746,PLAYER 3,74,yellow,3,0,3
746,PLAYER 4,68,blue,3,0,4
747,PLAYER 1,96,green,4,0,1
747,PLAYER 2,102,red,4,1,2
747,PLAYER 3,99,yellow,3,0,3
747,PLAYER 4,66,blue,3,0,4
748,PLAYER 1,89,green,4,0,1
748,PLAYER 2,103,red,4,1,2
748,PLAYER 3,72,yellow,3,0,3
748,PLAYER 4,62,blue,3,0,4
749,PLAYER 1,103,green,3,1,1
749,PLAYER 2,54,red,2,0,2
749,PLAYER 3,31,yellow,2,0,3
749,PLAYER 4,45,blue,2,0,4
750,PLAYER 1,101,green,3,1,1
750,PLAYER 2,58,red,2,0,2
750,PLAYER 3,32,yellow,2,0,3
750,PLAYER 4,38,blue,2,0,4
751,PLAYER 1,101,green,4,1,1
751,PLAYER 2,74,red,3,0,2
751,PLAYER 3,73,yellow,3,0,3
751,PLAYER 4,75,blue,3,0,4
752,PLAYER 1,102,green,5,1,1
752,PLAYER 2,98,red,4,0,2
752,PLAYER 3,87,yellow,4,0,3
752,PLAYER 4,82,blue,4,0,4
753,PLAYER 1,55,green,3,0,1
753,PLAYER 2,57,red,3,0,2
753,PLAYER 3,78,yellow,3,0,3
753,PLAYER 4,108,blue,3,1,4
754,PLAYER 1,95,green,4,0,1
754,PLAYER 2,86,red,4,0,2
754,PLAYER 3,68,yellow,4,0,3
754,PLAYER 4,100,blue,4,1,4
755,PLAYER 1,110,green,4,1,1
755,PLAYER 2,59,red,3,0,2
755,PLAYER 3,59,yellow,3,0,3
755,PLAYER 4,85,blue,3,0,4
756,PLAYER 1,109,green,4,1,1
756,PLAYER 2,58,red,3,0,2
756,PLAYER 3,89,yellow,3,0,3
756,PLAYER 4,85,blue,3,0,4
757,PLAYER 1,99,green,4,0,1
757,PLAYER 2,85,red,4,0,2
757,PLAYER 3,67,yellow,4,0,3
757,PLAYER 4,114,blue,4,1,4
758,PLAYER 1,98,green,4,0,1
758,PLAYER 2,121,red,4,1,2
758,PLAYER 3,86,yellow,3,0,3
758,PLAYER 4,84,blue,3,0,4
759,PLAYER 1,63,green,3,0,1
759,PLAYER 2,61,red,3,0,2
759,PLAYER 3,67,yellow,3,0,3
759,PLAYER 4,117,blue,3,1,4
760,PLAYER 1,80,green,3,0,1
760,PLAYER 2,85,red,3,0,2
760,PLAYER 3,104,yellow,3,1,3
760,PLAYER 4,47,blue,2,0,4
761,PLAYER 1,73,green,3,0,1
761,PLAYER 2,73,red,3,0,2
761,PLAYER 3,101,yellow,3,1,3
761,PLAYER 4,48,blue,2,0,4
762,PLAYER 1,94,green,4,0,1
762,PLAYER 2,101,red,4,1,2
762,PLAYER 3,99,yellow,3,0,3
762,PLAYER 4,70,blue,3,0,4
763,PLAYER 1,79,green,4,0,1
763,PLAYER 2,76,red,4,0,2
763,PLAYER 3,111,yellow,4,1,3
763,PLAYER 4,66,blue,3,0,4
764,PLAYER 1,102,green,4,1,1
764,PLAYER 2,84,red,3,0,2
764,PLAYER 3,79,yellow,3,0,3
764,PLAYER 4,76,blue,3,0,4
765,PLAYER 1,87,green,3,0,1
765,PLAYER 2,105,red,3,1,2
765,PLAYER 3,61,yellow,2,0,3
765,PLAYER 4,51,blue,2,0,4
766,PLAYER 1,87,green,4,0,1
766,PLAYER 2,88,red,4,0,2
766,PLAYER 3,104,yellow,4,1,3
766,PLAYER 4,75,blue,3,0,4
767,PLAYER 1,100,green,4,1,1
767,PLAYER 2,68,red,3,0,2
767,PLAYER 3,58,yellow,3,0,3
767,PLAYER 4,71,blue,3,0,4
768,PLAYER 1,108,green,4,1,1
768,PLAYER 2,77,red,3,0,2
768,PLAYER 3,68,yellow,3,0,3
768,PLAYER 4,82,blue,3,0,4
769,PLAYER 1,108,green,4,1,1
769,PLAYER 2,75,red,3,0,2
769,PLAYER 3,71,yellow,3,0,3
769,PLAYER 4,78,blue,3,0,4
770,PLAYER 1,84,green,3,0,1
770,PLAYER 2,100,red,3,1,2
770,PLAYER 3,40,yellow,2,0,3
770,PLAYER 4,46,blue,2,0,4
771,PLAYER 1,119,green,4,1,1
771,PLAYER 2,98,red,3,0,2
771,PLAYER 3,77,yellow,3,0,3
771,PLAYER 4,81,blue,3,0,4
772,PLAYER 1,111,green,4,1,1
772,PLAYER 2,65,red,3,0,2
772,PLAYER 3,62,yellow,3,0,3
772,PLAYER 4,59,blue,3,0,4
773,PLAYER 1,112,green,4,1,1
773,PLAYER 2,99,red,3,0,2
773,PLAYER 3,77,yellow,3,0,3
773,PLAYER 4,97,blue,3,0,4
774,PLAYER 1,94,green,4,0,1
774,PLAYER 2,100,red,4,1,2
774,PLAYER 3,73,yellow,3,0,3
774,PLAYER 4,81,blue,3,0,4
775,PLAYER 1,107,green,4,1,1
775,PLAYER 2,87,red,3,0,2
775,PLAYER 3,70,yellow,3,0,3
775,PLAYER 4,76,blue,3,0,4
776,PLAYER 1,78,green,4,0,1
776,PLAYER 2,110,red,4,1,2
776,PLAYER 3,75,yellow,3,0,3
776,PLAYER 4,84,blue,3,0,4
777,PLAYER 1,122,green,4,1,1
777,PLAYER 2,86,red,3,0,2
777,PLAYER 3,94,yellow,3,0,3
777,PLAYER 4,66,blue,3,0,4
778,PLAYER 1,103,green,3,1,1
778,PLAYER 2,45,red,2,0,2
778,PLAYER 3,50,yellow,2,0,3
778,PLAYER 4,70,blue,2,0,4
779,PLAYER 1,106,green,4,1,1
779,PLAYER 2,70,red,3,0,2
779,PLAYER 3,71,yellow,3,0,3
779,PLAYER 4,77,blue,3,0,4
780,PLAYER 1,118,green,5,1,1
780,PLAYER 2,69,red,4,0,2
780,PLAYER 3,99,yellow,4,0,3
780,PLAYER 4,91,blue,4,0,4
781,PLAYER 1,104,green,4,1,1
781,PLAYER 2,74,red,3,0,2
781,PLAYER 3,95,yellow,3,0,3
781,PLAYER 4,71,blue,3,0,4
782,PLAYER 1,81,green,4,0,1
782,PLAYER 2,123,red,4,1,2
782,PLAYER 3,87,yellow,3,0,3
782,PLAYER 4,53,blue,3,0,4
783,PLAYER 1,119,green,4,1,1
783,PLAYER 2,77,red,3,0,2
783,PLAYER 3,81,yellow,3,0,3
783,PLAYER 4,82,blue,3,0,4
784,PLAYER 1,115,green,4,1,1
784,PLAYER 2,69,red,3,0,2
784,PLAYER 3,67,yellow,3,0,3
784,PLAYER 4,44,blue,3,0,4
785,PLAYER 1,113,green,4,1,1
785,PLAYER 2,49,red,3,0,2
785,PLAYER 3,92,yellow,3,0,3
785,PLAYER 4,74,blue,3,0,4
786,PLAYER 1,101,green,4,1,1
786,PLAYER 2,77,red,3,0,2
786,PLAYER 3,72,yellow,3,0,3
786,PLAYER 4,67,blue,3,0,4
787,PLAYER 1,83,green,3,0,1
787,PLAYER 2,71,red,3,0,2
787,PLAYER 3,102,yellow,3,1,3
787,PLAYER 4,47,blue,2,0,4
788,PLAYER 1,101,green,4,1,1
788,PLAYER 2,89,red,3,0,2
788,PLAYER 3,56,yellow,3,0,3
788,PLAYER 4,47,blue,3,0,4
789,PLAYER 1,97,green,4,0,1
789,PLAYER 2,111,red,4,1,2
789,PLAYER 3,76,yellow,3,0,3
789,PLAYER 4,93,blue,3,0,4
790,PLAYER 1,95,green,4,0,1
790,PLAYER 2,106,red,4,1,2
790,PLAYER 3,82,yellow,3,0,3
790,PLAYER 4,74,blue,3,0,4
791,PLAYER 1,94,green,4,0,1
791,PLAYER 2,115,red,4,1,2
791,PLAYER 3,69,yellow,3,0,3
791,PLAYER 4,95,blue,3,0,4
792,PLAYER 1,80,green,3,0,1
792,PLAYER 2,100,red,3,1,2
792,PLAYER 3,45,yellow,2,0,3
792,PLAYER 4,39,blue,2,0,4
793,PLAYER 1,72,green,3,0,1
793,PLAYER 2,76,red,3,0,2
793,PLAYER 3,80,yellow,3,0,3
793,PLAYER 4,103,blue,3,1,4
794,PLAYER 1,99,green,4,0,1
794,PLAYER 2,101,red,4,1,2
794,PLAYER 3,84,yellow,3,0,3
794,PLAYER 4,87,blue,3,0,4
795,PLAYER 1,127,green,5,1,1
795,PLAYER 2,88,red,4,0,2
795,PLAYER 3,96,yellow,4,0,3
795,PLAYER 4,96,blue,4,0,4
796,PLAYER 1,100,green,3,1,1
796,PLAYER 2,46,red,2,0,2
796,PLAYER 3,72,yellow,2,0,3
796,PLAYER 4,30,blue,2,0,4
797,PLAYER 1,97,green,4,0,1
797,PLAYER 2,115,red,4,1,2
797,PLAYER 3,91,yellow,3,0,3
797,PLAYER 4,89,blue,3,0,4
798,PLAYER 1,77,green,4,0,1
798,PLAYER 2,99,red,4,0,2
798,PLAYER 3,89,yellow,4,0,3
798,PLAYER 4,117,blue,4,1,4
799,PLAYER 1,100,green,3,1,1
799,PLAYER 2,34,red,2,0,2
799,PLAYER 3,52,yellow,2,0,3
799,PLAYER 4,34,blue,2,0,4
800,PLAYER 1,80,green,3,0,1
800,PLAYER 2,61,red,3,0,2
800,PLAYER 3,100,yellow,3,1,3
800,PLAYER 4,53,blue,2,0,4
801,PLAYER 1,72,green,4,0,1
801,PLAYER 2,75,red,4,0,2
801,PLAYER 3,72,yellow,4,0,3
801,PLAYER 4,115,blue,4,1,4
802,PLAYER 1,115,green,4,1,1
802,PLAYER 2,94,red,3,0,2
802,PLAYER 3,63,yellow,3,0,3
802,PLAYER 4,68,blue,3,0,4
803,PLAYER 1,118,green,4,1,1
803,PLAYER 2,84,red,3,0,2
803,PLAYER 3,80,yellow,3,0,3
803,PLAYER 4,49,blue,3,0,4
804,PLAYER 1,126,green,4,1,1
804,PLAYER 2,71,red,3,0,2
804,PLAYER 3,66,yellow,3,0,3
804,PLAYER 4,82,blue,3,0,4
805,PLAYER 1,113,green,4,1,1
805,PLAYER 2,48,red,3,0,2
805,PLAYER 3,98,yellow,3,0,3
805,PLAYER 4,80,blue,3,0,4
806,PLAYER 1,63,green,3,0,1
806,PLAYER 2,54,red,3,0,2
806,PLAYER 3,100,yellow,3,1,3
806,PLAYER 4,45,blue,2,0,4
807,PLAYER 1,101,green,4,1,1
807,PLAYER 2,76,red,3,0,2
807,PLAYER 3,83,yellow,3,0,3
807,PLAYER 4,77,blue,3,0,4
808,PLAYER 1,92,green,4,0,1
808,PLAYER 2,104,red,4,1,2
808,PLAYER 3,65,yellow,3,0,3
808,PLAYER 4,89,blue,3,0,4
809,PLAYER 1,97,green,4,0,1
809,PLAYER 2,95,red,4,0,2
809,PLAYER 3,105,yellow,4,1,3
809,PLAYER 4,50,blue,3,0,4
810,PLAYER 1,99,green,4,0,1
810,PLAYER 2,112,red,4,1,2
810,PLAYER 3,56,yellow,3,0,3
810,PLAYER 4,78,blue,3,0,4
811,PLAYER 1,103,green,4,1,1
811,PLAYER 2,54,red,3,0,2
811,PLAYER 3,82,yellow,3,0,3
811,PLAYER 4,90,blue,3,0,4
812,PLAYER 1,111,green,3,1,1
812,PLAYER 2,64,red,2,0,2
812,PLAYER 3,50,yellow,2,0,3
812,PLAYER 4,44,blue,2,0,4
813,PLAYER 1,119,green,4,1,1
813,PLAYER 2,75,red,3,0,2
813,PLAYER 3,80,yellow,3,0,3
813,PLAYER 4,80,blue,3,0,4
814,PLAYER 1,97,green,4,0,1
814,PLAYER 2,113,red,4,1,2
814,PLAYER 3,75,yellow,3,0,3
814,PLAYER 4,84,blue,3,0,4
815,PLAYER 1,64,green,3,0,1
815,PLAYER 2,76,red,3,0,2
815,PLAYER 3,102,yellow,3,1,3
815,PLAYER 4,66,blue,2,0,4
816,PLAYER 1,102,green,4,1,1
816,PLAYER 2,56,red,3,0,2
816,PLAYER 3,88,yellow,3,0,3
816,PLAYER 4,84,blue,3,0,4
817,PLAYER 1,108,green,4,1,1
817,PLAYER 2,75,red,3,0,2
817,PLAYER 3,73,yellow,3,0,3
817,PLAYER 4,54,blue,3,0,4
818,PLAYER 1,101,green,4,1,1
818,PLAYER 2,96,red,3,0,2
818,PLAYER 3,77,yellow,3,0,3
818,PLAYER 4,83,blue,3,0,4
819,PLAYER 1,86,green,4,0,1
819,PLAYER 2,91,red,4,0,2
819,PLAYER 3,107,yellow,4,1,3
819,PLAYER 4,90,blue,3,0,4
820,PLAYER 1,93,green,4,0,1
820,PLAYER 2,94,red,4,0,2
820,PLAYER 3,89,yellow,4,0,3
820,PLAYER 4,124,blue,4,1,4
821,PLAYER 1,104,green,3,1,1
821,PLAYER 2,77,red,2,0,2
821,PLAYER 3,65,yellow,2,0,3
821,PLAYER 4,35,blue,2,0,4
822,PLAYER 1,94,green,4,0,1
822,PLAYER 2,115,red,4,1,2
822,PLAYER 3,58,yellow,3,0,3
822,PLAYER 4,70,blue,3,0,4
823,PLAYER 1,113,green,4,1,1
823,PLAYER 2,78,red,3,0,2
823,PLAYER 3,66,yellow,3,0,3
823,PLAYER 4,82,blue,3,0,4
824,PLAYER 1,60,green,3,0,1
824,PLAYER 2,85,red,3,0,2
824,PLAYER 3,119,yellow,3,1,3
824,PLAYER 4,53,blue,2,0,4
825,PLAYER 1,102,green,4,1,1
825,PLAYER 2,80,red,3,0,2
825,PLAYER 3,57,yellow,3,0,3
825,PLAYER 4,73,blue,3,0,4
826,PLAYER 1,119,green,5,1,1
826,PLAYER 2,91,red,4,0,2
826,PLAYER 3,88,yellow,4,0,3
826,PLAYER 4,82,blue,4,0,4
827,PLAYER 1,96,green,4,0,1
827,PLAYER 2,85,red,4,0,2
827,PLAYER 3,97,yellow,4,0,3
827,PLAYER 4,100,blue,4,1,4
828,PLAYER 1,113,green,4,1,1
828,PLAYER 2,64,red,3,0,2
828,PLAYER 3,66,yellow,3,0,3
828,PLAYER 4,88,blue,3,0,4
829,PLAYER 1,98,green,4,0,1
829,PLAYER 2,128,red,4,1,2
829,PLAYER 3,82,yellow,3,0,3
829,PLAYER 4,50,blue,3,0,4
830,PLAYER 1,103,green,5,1,1
830,PLAYER 2,89,red,4,0,2
830,PLAYER 3,83,yellow,4,0,3
830,PLAYER 4,92,blue,4,0,4
831,PLAYER 1,91,green,4,0,1
831,PLAYER 2,125,red,4,1,2
831,PLAYER 3,59,yellow,3,0,3
831,PLAYER 4,73,blue,3,0,4
832,PLAYER 1,54,green,3,0,1
832,PLAYER 2,104,red,3,1,2
832,PLAYER 3,48,yellow,2,0,3
832,PLAYER 4,61,blue,2,0,4
833,PLAYER 1,95,green,4,0,1
833,PLAYER 2,109,red,4,1,2
833,PLAYER 3,84,yellow,3,0,3
833,PLAYER 4,84,blue,3,0,4
834,PLAYER 1,110,green,4,1,1
834,PLAYER 2,53,red,3,0,2
834,PLAYER 3,86,yellow,3,0,3
834,PLAYER 4,89,blue,3,0,4
835,PLAYER 1,85,green,3,0,1
835,PLAYER 2,105,red,3,1,2
835,PLAYER 3,49,yellow,2,0,3
835,PLAYER 4,53,blue,2,0,4
836,PLAYER 1,103,green,4,1,1
836,PLAYER 2,52,red,3,0,2
836,PLAYER 3,81,yellow,3,0,3
836,PLAYER 4,44,blue,3,0,4
837,PLAYER 1,71,green,3,0,1
837,PLAYER 2,100,red,3,1,2
837,PLAYER 3,43,yellow,2,0,3
837,PLAYER 4,34,blue,2,0,4
838,PLAYER 1,76,green,3,0,1
838,PLAYER 2,78,red,3,0,2
838,PLAYER 3,106,yellow,3,1,3
838,PLAYER 4,64,blue,2,0,4
839,PLAYER 1,98,green,4,0,1
839,PLAYER 2,106,red,4,1,2
839,PLAYER 3,84,yellow,3,0,3
839,PLAYER 4,57,blue,3,0,4
840,PLAYER 1,66,green,4,0,1
840,PLAYER 2,96,red,4,0,2
840,PLAYER 3,112,yellow,4,1,3
840,PLAYER 4,83,blue,3,0,4
